# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-01-01 13:55:38 EST       (vaww02)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11251000 SAN JOAQUIN R BL FRIANT CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11251000				
#    DD parameter statistic   Description				
"#    01   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     P  Provisional data subject to revision.  				
#     e  Value has been estimated.  				
# 				
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	11251000	2008-10-04	151	A
USGS	11251000	2008-10-05	151	A
USGS	11251000	2008-10-06	151	A
USGS	11251000	2008-10-07	149	A
USGS	11251000	2008-10-08	149	A
USGS	11251000	2008-10-09	143	A
USGS	11251000	2008-10-10	143	A
USGS	11251000	2008-10-11	144	A
USGS	11251000	2008-10-12	146	A
USGS	11251000	2008-10-13	144	A
USGS	11251000	2008-10-14	142	A
USGS	11251000	2008-10-15	142	A
USGS	11251000	2008-10-16	143	A
USGS	11251000	2008-10-17	143	A
USGS	11251000	2008-10-18	143	A
USGS	11251000	2008-10-19	144	A
USGS	11251000	2008-10-20	144	A
USGS	11251000	2008-10-21	144	A
USGS	11251000	2008-10-22	146	A
USGS	11251000	2008-10-23	146	A
USGS	11251000	2008-10-24	143	A
USGS	11251000	2008-10-25	142	A
USGS	11251000	2008-10-26	142	A
USGS	11251000	2008-10-27	142	A
USGS	11251000	2008-10-28	141	A
USGS	11251000	2008-10-29	139	A
USGS	11251000	2008-10-30	138	A
USGS	11251000	2008-10-31	139	A
USGS	11251000	2008-11-01	138	A
USGS	11251000	2008-11-02	141	A
USGS	11251000	2008-11-03	143	A
USGS	11251000	2008-11-04	142	A
USGS	11251000	2008-11-05	137	A
USGS	11251000	2008-11-06	134	A
USGS	11251000	2008-11-07	134	A
USGS	11251000	2008-11-08	133	A
USGS	11251000	2008-11-09	135	A
USGS	11251000	2008-11-10	129	A
USGS	11251000	2008-11-11	121	A
USGS	11251000	2008-11-12	111	A
USGS	11251000	2008-11-13	120	A
USGS	11251000	2008-11-14	121	A
USGS	11251000	2008-11-15	115	A
USGS	11251000	2008-11-16	111	A
USGS	11251000	2008-11-17	112	A
USGS	11251000	2008-11-18	114	A
USGS	11251000	2008-11-19	112	A
USGS	11251000	2008-11-20	112	A
USGS	11251000	2008-11-21	110	A
USGS	11251000	2008-11-22	112	A
USGS	11251000	2008-11-23	111	A
USGS	11251000	2008-11-24	112	A
USGS	11251000	2008-11-25	112	A
USGS	11251000	2008-11-26	108	A
USGS	11251000	2008-11-27	98	A
USGS	11251000	2008-11-28	99	A
USGS	11251000	2008-11-29	100	A
USGS	11251000	2008-11-30	99	A
USGS	11251000	2008-12-01	99	A
USGS	11251000	2008-12-02	99	A
USGS	11251000	2008-12-03	99	A
USGS	11251000	2008-12-04	100	A
USGS	11251000	2008-12-05	102	A
USGS	11251000	2008-12-06	102	A
USGS	11251000	2008-12-07	102	A
USGS	11251000	2008-12-08	101	A
USGS	11251000	2008-12-09	105	A
USGS	11251000	2008-12-10	99	A
USGS	11251000	2008-12-11	100	A
USGS	11251000	2008-12-12	100	A
USGS	11251000	2008-12-13	100	A
USGS	11251000	2008-12-14	100	A
USGS	11251000	2008-12-15	102	A
USGS	11251000	2008-12-16	99	A
USGS	11251000	2008-12-17	92	A
USGS	11251000	2008-12-18	92	A
USGS	11251000	2008-12-19	92	A
USGS	11251000	2008-12-20	91	A
USGS	11251000	2008-12-21	90	A
USGS	11251000	2008-12-22	92	A
USGS	11251000	2008-12-23	91	A
USGS	11251000	2008-12-24	91	A
USGS	11251000	2008-12-25	93	A
USGS	11251000	2008-12-26	92	A
USGS	11251000	2008-12-27	92	A
USGS	11251000	2008-12-28	91	A
USGS	11251000	2008-12-29	91	A
USGS	11251000	2008-12-30	93	A
USGS	11251000	2008-12-31	95	A
USGS	11251000	2009-01-01	94	A
USGS	11251000	2009-01-02	96	A
USGS	11251000	2009-01-03	98	A
USGS	11251000	2009-01-04	98	A
USGS	11251000	2009-01-05	99	A
USGS	11251000	2009-01-06	98	A
USGS	11251000	2009-01-07	98	A
USGS	11251000	2009-01-08	98	A
USGS	11251000	2009-01-09	98	A
USGS	11251000	2009-01-10	98	A
USGS	11251000	2009-01-11	96	A
USGS	11251000	2009-01-12	97	A
USGS	11251000	2009-01-13	98	A
USGS	11251000	2009-01-14	98	A
USGS	11251000	2009-01-15	99	A
USGS	11251000	2009-01-16	101	A
USGS	11251000	2009-01-17	100	A
USGS	11251000	2009-01-18	100	A
USGS	11251000	2009-01-19	100	A
USGS	11251000	2009-01-20	100	A
USGS	11251000	2009-01-21	101	A
USGS	11251000	2009-01-22	102	A
USGS	11251000	2009-01-23	102	A
USGS	11251000	2009-01-24	95	A
USGS	11251000	2009-01-25	88	A
USGS	11251000	2009-01-26	89	A
USGS	11251000	2009-01-27	88	A
USGS	11251000	2009-01-28	88	A
USGS	11251000	2009-01-29	88	A
USGS	11251000	2009-01-30	82	A
USGS	11251000	2009-01-31	75	A
USGS	11251000	2009-02-01	75	A
USGS	11251000	2009-02-02	77	A
USGS	11251000	2009-02-03	78	A
USGS	11251000	2009-02-04	77	A
USGS	11251000	2009-02-05	77	A
USGS	11251000	2009-02-06	80	A
USGS	11251000	2009-02-07	79	A
USGS	11251000	2009-02-08	80	A
USGS	11251000	2009-02-09	82	A
USGS	11251000	2009-02-10	81	A
USGS	11251000	2009-02-11	81	A
USGS	11251000	2009-02-12	81	A
USGS	11251000	2009-02-13	83	A
USGS	11251000	2009-02-14	81	A
USGS	11251000	2009-02-15	74	A
USGS	11251000	2009-02-16	66	A
USGS	11251000	2009-02-17	67	A
USGS	11251000	2009-02-18	68	A
USGS	11251000	2009-02-19	68	A
USGS	11251000	2009-02-20	67	A
USGS	11251000	2009-02-21	67	A
USGS	11251000	2009-02-22	67	A
USGS	11251000	2009-02-23	67	A
USGS	11251000	2009-02-24	72	A
USGS	11251000	2009-02-25	88	A
USGS	11251000	2009-02-26	94	A
USGS	11251000	2009-02-27	101	A
USGS	11251000	2009-02-28	100	A
USGS	11251000	2009-03-01	100	A
USGS	11251000	2009-03-02	100	A
USGS	11251000	2009-03-03	99	A
USGS	11251000	2009-03-04	99	A
USGS	11251000	2009-03-05	104	A
USGS	11251000	2009-03-06	114	A
USGS	11251000	2009-03-07	112	A
USGS	11251000	2009-03-08	110	A
USGS	11251000	2009-03-09	110	A
USGS	11251000	2009-03-10	110	A
USGS	11251000	2009-03-11	112	A
USGS	11251000	2009-03-12	114	A
USGS	11251000	2009-03-13	114	A
USGS	11251000	2009-03-14	113	A
USGS	11251000	2009-03-15	114	A
USGS	11251000	2009-03-16	125	A
USGS	11251000	2009-03-17	133	A
USGS	11251000	2009-03-18	134	A
USGS	11251000	2009-03-19	131	A
USGS	11251000	2009-03-20	131	A
USGS	11251000	2009-03-21	131	A
USGS	11251000	2009-03-22	131	A
USGS	11251000	2009-03-23	129	A
USGS	11251000	2009-03-24	129	A
USGS	11251000	2009-03-25	139	A
USGS	11251000	2009-03-26	146	A
USGS	11251000	2009-03-27	145	A
USGS	11251000	2009-03-28	144	A
USGS	11251000	2009-03-29	144	A
USGS	11251000	2009-03-30	144	A
USGS	11251000	2009-03-31	146	A
USGS	11251000	2009-04-01	142	A
USGS	11251000	2009-04-02	144	A
USGS	11251000	2009-04-03	144	A
USGS	11251000	2009-04-04	140	A
USGS	11251000	2009-04-05	140	A
USGS	11251000	2009-04-06	139	A
USGS	11251000	2009-04-07	139	A
USGS	11251000	2009-04-08	141	A
USGS	11251000	2009-04-09	140	A
USGS	11251000	2009-04-10	139	A
USGS	11251000	2009-04-11	138	A
USGS	11251000	2009-04-12	137	A
USGS	11251000	2009-04-13	140	A
USGS	11251000	2009-04-14	142	A
USGS	11251000	2009-04-15	143	A
USGS	11251000	2009-04-16	142	A
USGS	11251000	2009-04-17	143	A
USGS	11251000	2009-04-18	142	A
USGS	11251000	2009-04-19	139	A
USGS	11251000	2009-04-20	134	A
USGS	11251000	2009-04-21	139	A
USGS	11251000	2009-04-22	134	A
USGS	11251000	2009-04-23	144	A
USGS	11251000	2009-04-24	155	A
USGS	11251000	2009-04-25	168	A
USGS	11251000	2009-04-26	167	A
USGS	11251000	2009-04-27	164	A
USGS	11251000	2009-04-28	159	A
USGS	11251000	2009-04-29	158	A
USGS	11251000	2009-04-30	167	A
USGS	11251000	2009-05-01	191	A
USGS	11251000	2009-05-02	191	A
USGS	11251000	2009-05-03	191	A
USGS	11251000	2009-05-04	191	A
USGS	11251000	2009-05-05	190	A
USGS	11251000	2009-05-06	187	A
USGS	11251000	2009-05-07	186	A
USGS	11251000	2009-05-08	186	A
USGS	11251000	2009-05-09	182	A
USGS	11251000	2009-05-10	180	A
USGS	11251000	2009-05-11	174	A
USGS	11251000	2009-05-12	170	A
USGS	11251000	2009-05-13	167	A
USGS	11251000	2009-05-14	167	A
USGS	11251000	2009-05-15	169	A
USGS	11251000	2009-05-16	174	A
USGS	11251000	2009-05-17	180	A
USGS	11251000	2009-05-18	180	A
USGS	11251000	2009-05-19	180	A
USGS	11251000	2009-05-20	179	A
USGS	11251000	2009-05-21	178	A
USGS	11251000	2009-05-22	180	A
USGS	11251000	2009-05-23	179	A
USGS	11251000	2009-05-24	176	A
USGS	11251000	2009-05-25	176	A
USGS	11251000	2009-05-26	177	A
USGS	11251000	2009-05-27	177	A
USGS	11251000	2009-05-28	176	A
USGS	11251000	2009-05-29	175	A
USGS	11251000	2009-05-30	175	A
USGS	11251000	2009-05-31	175	A
USGS	11251000	2009-06-01	175	A
USGS	11251000	2009-06-02	186	A
USGS	11251000	2009-06-03	182	A
USGS	11251000	2009-06-04	181	A
USGS	11251000	2009-06-05	196	A
USGS	11251000	2009-06-06	205	A
USGS	11251000	2009-06-07	206	A
USGS	11251000	2009-06-08	188	A
USGS	11251000	2009-06-09	159	A
USGS	11251000	2009-06-10	162	A
USGS	11251000	2009-06-11	205	A
USGS	11251000	2009-06-12	209	A
USGS	11251000	2009-06-13	209	A
USGS	11251000	2009-06-14	206	A
USGS	11251000	2009-06-15	206	A
USGS	11251000	2009-06-16	204	A
USGS	11251000	2009-06-17	198	A
USGS	11251000	2009-06-18	194	A
USGS	11251000	2009-06-19	189	A
USGS	11251000	2009-06-20	177	A
USGS	11251000	2009-06-21	176	A
USGS	11251000	2009-06-22	175	A
USGS	11251000	2009-06-23	175	A
USGS	11251000	2009-06-24	176	A
USGS	11251000	2009-06-25	177	A
USGS	11251000	2009-06-26	190	A
USGS	11251000	2009-06-27	207	A
USGS	11251000	2009-06-28	204	A
USGS	11251000	2009-06-29	205	A
USGS	11251000	2009-06-30	203	A
USGS	11251000	2009-07-01	204	A
USGS	11251000	2009-07-02	200	A
USGS	11251000	2009-07-03	201	A
USGS	11251000	2009-07-04	209	A
USGS	11251000	2009-07-05	207	A
USGS	11251000	2009-07-06	225	A
USGS	11251000	2009-07-07	225	A
USGS	11251000	2009-07-08	216	A
USGS	11251000	2009-07-09	272	A
USGS	11251000	2009-07-10	207	A
USGS	11251000	2009-07-11	188	A
USGS	11251000	2009-07-12	185	A
USGS	11251000	2009-07-13	189	A
USGS	11251000	2009-07-14	183	A
USGS	11251000	2009-07-15	180	A
USGS	11251000	2009-07-16	178	A
USGS	11251000	2009-07-17	180	A
USGS	11251000	2009-07-18	176	A
USGS	11251000	2009-07-19	175	A
USGS	11251000	2009-07-20	191	A
USGS	11251000	2009-07-21	213	A
USGS	11251000	2009-07-22	210	A
USGS	11251000	2009-07-23	211	A
USGS	11251000	2009-07-24	206	A
USGS	11251000	2009-07-25	208	A
USGS	11251000	2009-07-26	215	A
USGS	11251000	2009-07-27	215	A
USGS	11251000	2009-07-28	213	A
USGS	11251000	2009-07-29	213	A
USGS	11251000	2009-07-30	210	A
USGS	11251000	2009-07-31	204	A
USGS	11251000	2009-08-01	193	A
USGS	11251000	2009-08-02	197	A
USGS	11251000	2009-08-03	200	A
USGS	11251000	2009-08-04	202	A
USGS	11251000	2009-08-05	203	A
USGS	11251000	2009-08-06	203	A
USGS	11251000	2009-08-07	204	A
USGS	11251000	2009-08-08	193	A
USGS	11251000	2009-08-09	191	A
USGS	11251000	2009-08-10	193	A
USGS	11251000	2009-08-11	201	A
USGS	11251000	2009-08-12	207	A
USGS	11251000	2009-08-13	207	A
USGS	11251000	2009-08-14	202	A
USGS	11251000	2009-08-15	202	A
USGS	11251000	2009-08-16	204	A
USGS	11251000	2009-08-17	203	A
USGS	11251000	2009-08-18	203	A
USGS	11251000	2009-08-19	205	A
USGS	11251000	2009-08-20	205	A
USGS	11251000	2009-08-21	202	A
USGS	11251000	2009-08-22	196	A
USGS	11251000	2009-08-23	200	A
USGS	11251000	2009-08-24	200	A
USGS	11251000	2009-08-25	204	A
USGS	11251000	2009-08-26	199	A:e
USGS	11251000	2009-08-27	191	A:e
USGS	11251000	2009-08-28	189	A
USGS	11251000	2009-08-29	180	A
USGS	11251000	2009-08-30	180	A
USGS	11251000	2009-08-31	181	A
USGS	11251000	2009-09-01	184	A
USGS	11251000	2009-09-02	190	A
USGS	11251000	2009-09-03	194	A
USGS	11251000	2009-09-04	189	A
USGS	11251000	2009-09-05	190	A
USGS	11251000	2009-09-06	188	A
USGS	11251000	2009-09-07	188	A
USGS	11251000	2009-09-08	187	A
USGS	11251000	2009-09-09	187	A
USGS	11251000	2009-09-10	186	A
USGS	11251000	2009-09-11	186	A
USGS	11251000	2009-09-12	184	A
USGS	11251000	2009-09-13	183	A
USGS	11251000	2009-09-14	183	A
USGS	11251000	2009-09-15	183	A
USGS	11251000	2009-09-16	183	A
USGS	11251000	2009-09-17	179	A
USGS	11251000	2009-09-18	171	A
USGS	11251000	2009-09-19	169	A
USGS	11251000	2009-09-20	169	A
USGS	11251000	2009-09-21	168	A
USGS	11251000	2009-09-22	169	A
USGS	11251000	2009-09-23	169	A
USGS	11251000	2009-09-24	171	A
USGS	11251000	2009-09-25	160	A
USGS	11251000	2009-09-26	134	A
USGS	11251000	2009-09-27	133	A
USGS	11251000	2009-09-28	132	A
USGS	11251000	2009-09-29	130	A
USGS	11251000	2009-09-30	130	A
USGS	11251000	2009-10-01	177	A
USGS	11251000	2009-10-02	373	A
USGS	11251000	2009-10-03	373	A
USGS	11251000	2009-10-04	373	A
USGS	11251000	2009-10-05	374	A
USGS	11251000	2009-10-06	369	A
USGS	11251000	2009-10-07	365	A
USGS	11251000	2009-10-08	365	A
USGS	11251000	2009-10-09	371	A
USGS	11251000	2009-10-10	365	A
USGS	11251000	2009-10-11	366	A
USGS	11251000	2009-10-12	374	A
USGS	11251000	2009-10-13	375	A
USGS	11251000	2009-10-14	374	A
USGS	11251000	2009-10-15	375	A
USGS	11251000	2009-10-16	377	A
USGS	11251000	2009-10-17	377	A
USGS	11251000	2009-10-18	377	A
USGS	11251000	2009-10-19	377	A
USGS	11251000	2009-10-20	378	A
USGS	11251000	2009-10-21	385	A
USGS	11251000	2009-10-22	385	A
USGS	11251000	2009-10-23	384	A
USGS	11251000	2009-10-24	385	A
USGS	11251000	2009-10-25	381	A
USGS	11251000	2009-10-26	385	A
USGS	11251000	2009-10-27	386	A
USGS	11251000	2009-10-28	375	A
USGS	11251000	2009-10-29	371	A
USGS	11251000	2009-10-30	373	A
USGS	11251000	2009-10-31	371	A
USGS	11251000	2009-11-01	536	A
USGS	11251000	2009-11-02	740	A
USGS	11251000	2009-11-03	744	A
USGS	11251000	2009-11-04	745	A
USGS	11251000	2009-11-05	736	A
USGS	11251000	2009-11-06	739	A
USGS	11251000	2009-11-07	743	A
USGS	11251000	2009-11-08	735	A
USGS	11251000	2009-11-09	735	A
USGS	11251000	2009-11-10	738	A
USGS	11251000	2009-11-11	527	A
USGS	11251000	2009-11-12	346	A
USGS	11251000	2009-11-13	346	A
USGS	11251000	2009-11-14	343	A
USGS	11251000	2009-11-15	348	A
USGS	11251000	2009-11-16	355	A
USGS	11251000	2009-11-17	352	A
USGS	11251000	2009-11-18	350	A
USGS	11251000	2009-11-19	349	A
USGS	11251000	2009-11-20	347	A
USGS	11251000	2009-11-21	210	A
USGS	11251000	2009-11-22	81	A
USGS	11251000	2009-11-23	82	A
USGS	11251000	2009-11-24	85	A
USGS	11251000	2009-11-25	87	A
USGS	11251000	2009-11-26	89	A
USGS	11251000	2009-11-27	92	A
USGS	11251000	2009-11-28	93	A
USGS	11251000	2009-11-29	94	A
USGS	11251000	2009-11-30	95	A
USGS	11251000	2009-12-01	95	A
USGS	11251000	2009-12-02	95	A
USGS	11251000	2009-12-03	97	A
USGS	11251000	2009-12-04	97	A
USGS	11251000	2009-12-05	98	A
USGS	11251000	2009-12-06	98	A
USGS	11251000	2009-12-07	101	A
USGS	11251000	2009-12-08	102	A
USGS	11251000	2009-12-09	99	A
USGS	11251000	2009-12-10	98	A
USGS	11251000	2009-12-11	100	A
USGS	11251000	2009-12-12	98	A
USGS	11251000	2009-12-13	96	A
USGS	11251000	2009-12-14	96	A
USGS	11251000	2009-12-15	95	A
USGS	11251000	2009-12-16	96	A
USGS	11251000	2009-12-17	95	A
USGS	11251000	2009-12-18	96	A
USGS	11251000	2009-12-19	96	A
USGS	11251000	2009-12-20	96	A
USGS	11251000	2009-12-21	97	A
USGS	11251000	2009-12-22	98	A
USGS	11251000	2009-12-23	97	A
USGS	11251000	2009-12-24	100	A
USGS	11251000	2009-12-25	99	A
USGS	11251000	2009-12-26	100	A
USGS	11251000	2009-12-27	100	A
USGS	11251000	2009-12-28	99	A
USGS	11251000	2009-12-29	99	A
USGS	11251000	2009-12-30	98	A
USGS	11251000	2009-12-31	98	A
USGS	11251000	2010-01-01	98	A
USGS	11251000	2010-01-02	98	A
USGS	11251000	2010-01-03	97	A
USGS	11251000	2010-01-04	96	A
USGS	11251000	2010-01-05	98	A
USGS	11251000	2010-01-06	96	A
USGS	11251000	2010-01-07	95	A
USGS	11251000	2010-01-08	95	A
USGS	11251000	2010-01-09	95	A
USGS	11251000	2010-01-10	95	A
USGS	11251000	2010-01-11	96	A
USGS	11251000	2010-01-12	95	A
USGS	11251000	2010-01-13	97	A
USGS	11251000	2010-01-14	93	A
USGS	11251000	2010-01-15	89	A
USGS	11251000	2010-01-16	90	A
USGS	11251000	2010-01-17	91	A
USGS	11251000	2010-01-18	91	A
USGS	11251000	2010-01-19	92	A
USGS	11251000	2010-01-20	96	A
USGS	11251000	2010-01-21	99	A
USGS	11251000	2010-01-22	111	A
USGS	11251000	2010-01-23	105	A
USGS	11251000	2010-01-24	99	A
USGS	11251000	2010-01-25	185	A
USGS	11251000	2010-01-26	243	A
USGS	11251000	2010-01-27	241	A
USGS	11251000	2010-01-28	241	A
USGS	11251000	2010-01-29	236	A
USGS	11251000	2010-01-30	232	A
USGS	11251000	2010-01-31	226	A
USGS	11251000	2010-02-01	313	A
USGS	11251000	2010-02-02	396	A
USGS	11251000	2010-02-03	379	A
USGS	11251000	2010-02-04	377	A
USGS	11251000	2010-02-05	368	A
USGS	11251000	2010-02-06	357	A
USGS	11251000	2010-02-07	366	A
USGS	11251000	2010-02-08	363	A
USGS	11251000	2010-02-09	366	A
USGS	11251000	2010-02-10	373	A
USGS	11251000	2010-02-11	393	A
USGS	11251000	2010-02-12	417	A
USGS	11251000	2010-02-13	419	A
USGS	11251000	2010-02-14	422	A
USGS	11251000	2010-02-15	421	A
USGS	11251000	2010-02-16	420	A
USGS	11251000	2010-02-17	423	A
USGS	11251000	2010-02-18	422	A
USGS	11251000	2010-02-19	424	A
USGS	11251000	2010-02-20	428	A
USGS	11251000	2010-02-21	432	A
USGS	11251000	2010-02-22	429	A
USGS	11251000	2010-02-23	429	A
USGS	11251000	2010-02-24	459	A
USGS	11251000	2010-02-25	449	A
USGS	11251000	2010-02-26	427	A
USGS	11251000	2010-02-27	495	A
USGS	11251000	2010-02-28	431	A
USGS	11251000	2010-03-01	507	A
USGS	11251000	2010-03-02	587	A
USGS	11251000	2010-03-03	597	A
USGS	11251000	2010-03-04	669	A
USGS	11251000	2010-03-05	593	A
USGS	11251000	2010-03-06	586	A
USGS	11251000	2010-03-07	579	A
USGS	11251000	2010-03-08	574	A
USGS	11251000	2010-03-09	569	A
USGS	11251000	2010-03-10	567	A
USGS	11251000	2010-03-11	563	A
USGS	11251000	2010-03-12	563	A
USGS	11251000	2010-03-13	571	A
USGS	11251000	2010-03-14	525	A
USGS	11251000	2010-03-15	435	A
USGS	11251000	2010-03-16	653	A
USGS	11251000	2010-03-17	853	A
USGS	11251000	2010-03-18	843	A
USGS	11251000	2010-03-19	837	A
USGS	11251000	2010-03-20	837	A
USGS	11251000	2010-03-21	834	A
USGS	11251000	2010-03-22	830	A
USGS	11251000	2010-03-23	828	A
USGS	11251000	2010-03-24	814	A
USGS	11251000	2010-03-25	813	A
USGS	11251000	2010-03-26	814	A
USGS	11251000	2010-03-27	812	A
USGS	11251000	2010-03-28	810	A
USGS	11251000	2010-03-29	1070	A
USGS	11251000	2010-03-30	1310	A
USGS	11251000	2010-03-31	1300	A
USGS	11251000	2010-04-01	1300	A
USGS	11251000	2010-04-02	1290	A
USGS	11251000	2010-04-03	1290	A
USGS	11251000	2010-04-04	1290	A
USGS	11251000	2010-04-05	1310	A
USGS	11251000	2010-04-06	1290	A
USGS	11251000	2010-04-07	1290	A
USGS	11251000	2010-04-08	1290	A
USGS	11251000	2010-04-09	1290	A
USGS	11251000	2010-04-10	1280	A
USGS	11251000	2010-04-11	1280	A
USGS	11251000	2010-04-12	1420	A
USGS	11251000	2010-04-13	1570	A
USGS	11251000	2010-04-14	1390	A
USGS	11251000	2010-04-15	1390	A
USGS	11251000	2010-04-16	1390	A
USGS	11251000	2010-04-17	1460	A
USGS	11251000	2010-04-18	1500	A
USGS	11251000	2010-04-19	1390	A
USGS	11251000	2010-04-20	1120	A
USGS	11251000	2010-04-21	1130	A
USGS	11251000	2010-04-22	1130	A
USGS	11251000	2010-04-23	1270	A
USGS	11251000	2010-04-24	1380	A
USGS	11251000	2010-04-25	1370	A
USGS	11251000	2010-04-26	1370	A
USGS	11251000	2010-04-27	1360	A
USGS	11251000	2010-04-28	1350	A
USGS	11251000	2010-04-29	1350	A
USGS	11251000	2010-04-30	1350	A
USGS	11251000	2010-05-01	1510	A
USGS	11251000	2010-05-02	1660	A
USGS	11251000	2010-05-03	1660	A
USGS	11251000	2010-05-04	1650	A
USGS	11251000	2010-05-05	1650	A
USGS	11251000	2010-05-06	1660	A
USGS	11251000	2010-05-07	1660	A
USGS	11251000	2010-05-08	1650	A
USGS	11251000	2010-05-09	1640	A
USGS	11251000	2010-05-10	1640	A
USGS	11251000	2010-05-11	1640	A
USGS	11251000	2010-05-12	1650	A
USGS	11251000	2010-05-13	1640	A
USGS	11251000	2010-05-14	1630	A
USGS	11251000	2010-05-15	1620	A
USGS	11251000	2010-05-16	1630	A
USGS	11251000	2010-05-17	1650	A
USGS	11251000	2010-05-18	1640	A
USGS	11251000	2010-05-19	1630	A
USGS	11251000	2010-05-20	1650	A
USGS	11251000	2010-05-21	1660	A
USGS	11251000	2010-05-22	1660	A
USGS	11251000	2010-05-23	1650	A
USGS	11251000	2010-05-24	1650	A
USGS	11251000	2010-05-25	1650	A
USGS	11251000	2010-05-26	1640	A
USGS	11251000	2010-05-27	1620	A
USGS	11251000	2010-05-28	1210	A
USGS	11251000	2010-05-29	867	A
USGS	11251000	2010-05-30	858	A
USGS	11251000	2010-05-31	854	A
USGS	11251000	2010-06-01	850	A
USGS	11251000	2010-06-02	857	A
USGS	11251000	2010-06-03	859	A
USGS	11251000	2010-06-04	864	A
USGS	11251000	2010-06-05	868	A
USGS	11251000	2010-06-06	869	A
USGS	11251000	2010-06-07	883	A
USGS	11251000	2010-06-08	617	A
USGS	11251000	2010-06-09	369	A
USGS	11251000	2010-06-10	371	A
USGS	11251000	2010-06-11	371	A
USGS	11251000	2010-06-12	371	A
USGS	11251000	2010-06-13	372	A
USGS	11251000	2010-06-14	373	A
USGS	11251000	2010-06-15	373	A
USGS	11251000	2010-06-16	375	A
USGS	11251000	2010-06-17	374	A
USGS	11251000	2010-06-18	374	A
USGS	11251000	2010-06-19	376	A
USGS	11251000	2010-06-20	371	A
USGS	11251000	2010-06-21	374	A
USGS	11251000	2010-06-22	377	A
USGS	11251000	2010-06-23	374	A
USGS	11251000	2010-06-24	370	A
USGS	11251000	2010-06-25	370	A
USGS	11251000	2010-06-26	371	A
USGS	11251000	2010-06-27	373	A
USGS	11251000	2010-06-28	370	A
USGS	11251000	2010-06-29	369	A
USGS	11251000	2010-06-30	369	A
USGS	11251000	2010-07-01	363	A
USGS	11251000	2010-07-02	360	A
USGS	11251000	2010-07-03	360	A
USGS	11251000	2010-07-04	359	A
USGS	11251000	2010-07-05	357	A
USGS	11251000	2010-07-06	355	A
USGS	11251000	2010-07-07	356	A
USGS	11251000	2010-07-08	355	A
USGS	11251000	2010-07-09	352	A
USGS	11251000	2010-07-10	351	A
USGS	11251000	2010-07-11	352	A
USGS	11251000	2010-07-12	355	A
USGS	11251000	2010-07-13	354	A
USGS	11251000	2010-07-14	350	A
USGS	11251000	2010-07-15	343	A
USGS	11251000	2010-07-16	344	A
USGS	11251000	2010-07-17	344	A
USGS	11251000	2010-07-18	336	A
USGS	11251000	2010-07-19	337	A
USGS	11251000	2010-07-20	339	A
USGS	11251000	2010-07-21	339	A
USGS	11251000	2010-07-22	339	A
USGS	11251000	2010-07-23	339	A
USGS	11251000	2010-07-24	337	A
USGS	11251000	2010-07-25	335	A
USGS	11251000	2010-07-26	336	A
USGS	11251000	2010-07-27	332	A
USGS	11251000	2010-07-28	334	A
USGS	11251000	2010-07-29	333	A
USGS	11251000	2010-07-30	331	A
USGS	11251000	2010-07-31	331	A
USGS	11251000	2010-08-01	331	A
USGS	11251000	2010-08-02	328	A
USGS	11251000	2010-08-03	328	A
USGS	11251000	2010-08-04	330	A
USGS	11251000	2010-08-05	333	A
USGS	11251000	2010-08-06	330	A
USGS	11251000	2010-08-07	334	A
USGS	11251000	2010-08-08	329	A
USGS	11251000	2010-08-09	332	A
USGS	11251000	2010-08-10	327	A
USGS	11251000	2010-08-11	327	A
USGS	11251000	2010-08-12	327	A
USGS	11251000	2010-08-13	328	A
USGS	11251000	2010-08-14	334	A
USGS	11251000	2010-08-15	329	A
USGS	11251000	2010-08-16	331	A
USGS	11251000	2010-08-17	330	A
USGS	11251000	2010-08-18	324	A
USGS	11251000	2010-08-19	305	A
USGS	11251000	2010-08-20	303	A
USGS	11251000	2010-08-21	303	A
USGS	11251000	2010-08-22	302	A
USGS	11251000	2010-08-23	306	A
USGS	11251000	2010-08-24	307	A
USGS	11251000	2010-08-25	307	A
USGS	11251000	2010-08-26	305	A
USGS	11251000	2010-08-27	317	A
USGS	11251000	2010-08-28	334	A
USGS	11251000	2010-08-29	331	A
USGS	11251000	2010-08-30	336	A
USGS	11251000	2010-08-31	334	A
USGS	11251000	2010-09-01	330	A
USGS	11251000	2010-09-02	331	A
USGS	11251000	2010-09-03	331	A
USGS	11251000	2010-09-04	331	A
USGS	11251000	2010-09-05	331	A
USGS	11251000	2010-09-06	333	A
USGS	11251000	2010-09-07	330	A
