# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://waterdata.usgs.gov/nwis/?provisional				
#				
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info				
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-01-01 13:55:38 EST       (vaww02)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11251000 SAN JOAQUIN R BL FRIANT CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11251000				
#    DD parameter statistic   Description				
"#    01   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     P  Provisional data subject to revision.  				
#     e  Value has been estimated.  				
# 				
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	11251000	1931-06-26	552	A
USGS	11251000	1931-06-27	582	A
USGS	11251000	1931-06-28	590	A
USGS	11251000	1931-06-29	798	A
USGS	11251000	1931-06-30	996	A
USGS	11251000	1931-07-01	850	A
USGS	11251000	1931-07-02	1000	A
USGS	11251000	1931-07-03	937	A
USGS	11251000	1931-07-04	978	A
USGS	11251000	1931-07-05	870	A
USGS	11251000	1931-07-06	982	A
USGS	11251000	1931-07-07	944	A
USGS	11251000	1931-07-08	982	A
USGS	11251000	1931-07-09	1030	A
USGS	11251000	1931-07-10	1060	A
USGS	11251000	1931-07-11	1030	A
USGS	11251000	1931-07-12	1030	A
USGS	11251000	1931-07-13	1030	A
USGS	11251000	1931-07-14	1050	A
USGS	11251000	1931-07-15	1060	A
USGS	11251000	1931-07-16	1040	A
USGS	11251000	1931-07-17	1040	A
USGS	11251000	1931-07-18	878	A
USGS	11251000	1931-07-19	672	A
USGS	11251000	1931-07-20	718	A
USGS	11251000	1931-07-21	650	A
USGS	11251000	1931-07-22	690	A
USGS	11251000	1931-07-23	690	A
USGS	11251000	1931-07-24	715	A
USGS	11251000	1931-07-25	662	A
USGS	11251000	1931-07-26	672	A
USGS	11251000	1931-07-27	762	A
USGS	11251000	1931-07-28	590	A
USGS	11251000	1931-07-29	645	A
USGS	11251000	1931-07-30	690	A
USGS	11251000	1931-07-31	708	A
USGS	11251000	1931-08-01	710	A
USGS	11251000	1931-08-02	672	A
USGS	11251000	1931-08-03	655	A
USGS	11251000	1931-08-04	630	A
USGS	11251000	1931-08-05	552	A
USGS	11251000	1931-08-06	718	A
USGS	11251000	1931-08-07	645	A
USGS	11251000	1931-08-08	718	A
USGS	11251000	1931-08-09	608	A
USGS	11251000	1931-08-10	638	A
USGS	11251000	1931-08-11	658	A
USGS	11251000	1931-08-12	570	A
USGS	11251000	1931-08-13	645	A
USGS	11251000	1931-08-14	695	A
USGS	11251000	1931-08-15	618	A
USGS	11251000	1931-08-16	672	A
USGS	11251000	1931-08-17	690	A
USGS	11251000	1931-08-18	640	A
USGS	11251000	1931-08-19	608	A
USGS	11251000	1931-08-20	642	A
USGS	11251000	1931-08-21	628	A
USGS	11251000	1931-08-22	638	A
USGS	11251000	1931-08-23	620	A
USGS	11251000	1931-08-24	625	A
USGS	11251000	1931-08-25	650	A
USGS	11251000	1931-08-26	575	A
USGS	11251000	1931-08-27	602	A
USGS	11251000	1931-08-28	628	A
USGS	11251000	1931-08-29	638	A
USGS	11251000	1931-08-30	548	A
USGS	11251000	1931-08-31	364	A
USGS	11251000	1931-09-01	316	A
USGS	11251000	1931-09-02	307	A
USGS	11251000	1931-09-03	279	A
USGS	11251000	1931-09-04	250	A
USGS	11251000	1931-09-05	241	A
USGS	11251000	1931-09-06	228	A
USGS	11251000	1931-09-07	181	A
USGS	11251000	1931-09-08	80	A
USGS	11251000	1931-09-09	186	A
USGS	11251000	1931-09-10	164	A
USGS	11251000	1931-09-11	198	A
USGS	11251000	1931-09-12	140	A
USGS	11251000	1931-09-13	82	A
USGS	11251000	1931-09-14	72	A
USGS	11251000	1931-09-15	167	A
USGS	11251000	1931-09-16	91	A
USGS	11251000	1931-09-17	160	A
USGS	11251000	1931-09-18	132	A
USGS	11251000	1931-09-19	127	A
USGS	11251000	1931-09-20	76	A
USGS	11251000	1931-09-21	75	A
USGS	11251000	1931-09-22	76	A
USGS	11251000	1931-09-23	156	A
USGS	11251000	1931-09-24	168	A
USGS	11251000	1931-09-25	98	A
USGS	11251000	1931-09-26	117	A
USGS	11251000	1931-09-27	84	A
USGS	11251000	1931-09-28	150	A
USGS	11251000	1931-09-29	158	A
USGS	11251000	1931-09-30	132	A
USGS	11251000	1931-10-01	148	A
USGS	11251000	1931-10-02	184	A
USGS	11251000	1931-10-03	142	A
USGS	11251000	1931-10-04	162	A
USGS	11251000	1931-10-05	79	A
USGS	11251000	1931-10-06	229	A
USGS	11251000	1931-10-07	233	A
USGS	11251000	1931-10-08	200	A
USGS	11251000	1931-10-09	177	A
USGS	11251000	1931-10-10	156	A
USGS	11251000	1931-10-11	161	A
USGS	11251000	1931-10-12	69	A
USGS	11251000	1931-10-13	240	A
USGS	11251000	1931-10-14	144	A
USGS	11251000	1931-10-15	204	A
USGS	11251000	1931-10-16	162	A
USGS	11251000	1931-10-17	192	A
USGS	11251000	1931-10-18	100	A
USGS	11251000	1931-10-19	80	A
USGS	11251000	1931-10-20	197	A
USGS	11251000	1931-10-21	202	A
USGS	11251000	1931-10-22	188	A
USGS	11251000	1931-10-23	166	A
USGS	11251000	1931-10-24	204	A
USGS	11251000	1931-10-25	96	A
USGS	11251000	1931-10-26	81	A
USGS	11251000	1931-10-27	189	A
USGS	11251000	1931-10-28	160	A
USGS	11251000	1931-10-29	196	A
USGS	11251000	1931-10-30	196	A
USGS	11251000	1931-10-31	135	A
USGS	11251000	1931-11-01	118	A
USGS	11251000	1931-11-02	218	A
USGS	11251000	1931-11-03	132	A
USGS	11251000	1931-11-04	80	A
USGS	11251000	1931-11-05	114	A
USGS	11251000	1931-11-06	134	A
USGS	11251000	1931-11-07	108	A
USGS	11251000	1931-11-08	144	A
USGS	11251000	1931-11-09	68	A
USGS	11251000	1931-11-10	123	A
USGS	11251000	1931-11-11	364	A
USGS	11251000	1931-11-12	142	A
USGS	11251000	1931-11-13	235	A
USGS	11251000	1931-11-14	158	A
USGS	11251000	1931-11-15	314	A
USGS	11251000	1931-11-16	182	A
USGS	11251000	1931-11-17	207	A
USGS	11251000	1931-11-18	264	A
USGS	11251000	1931-11-19	254	A
USGS	11251000	1931-11-20	227	A
USGS	11251000	1931-11-21	170	A
USGS	11251000	1931-11-22	224	A
USGS	11251000	1931-11-23	121	A
USGS	11251000	1931-11-24	354	A
USGS	11251000	1931-11-25	318	A
USGS	11251000	1931-11-26	186	A
USGS	11251000	1931-11-27	236	A
USGS	11251000	1931-11-28	335	A
USGS	11251000	1931-11-29	257	A
USGS	11251000	1931-11-30	100	A
USGS	11251000	1931-12-01	198	A
USGS	11251000	1931-12-02	237	A
USGS	11251000	1931-12-03	146	A
USGS	11251000	1931-12-04	190	A
USGS	11251000	1931-12-05	160	A
USGS	11251000	1931-12-06	206	A
USGS	11251000	1931-12-07	78	A
USGS	11251000	1931-12-08	194	A
USGS	11251000	1931-12-09	406	A
USGS	11251000	1931-12-10	192	A
USGS	11251000	1931-12-11	282	A
USGS	11251000	1931-12-12	299	A
USGS	11251000	1931-12-13	388	A
USGS	11251000	1931-12-14	246	A
USGS	11251000	1931-12-15	568	A
USGS	11251000	1931-12-16	411	A
USGS	11251000	1931-12-17	230	A
USGS	11251000	1931-12-18	251	A
USGS	11251000	1931-12-19	226	A
USGS	11251000	1931-12-20	247	A
USGS	11251000	1931-12-21	308	A
USGS	11251000	1931-12-22	548	A
USGS	11251000	1931-12-23	452	A
USGS	11251000	1931-12-24	994	A
USGS	11251000	1931-12-25	6560	A
USGS	11251000	1931-12-26	2580	A
USGS	11251000	1931-12-27	1200	A
USGS	11251000	1931-12-28	7750	A
USGS	11251000	1931-12-29	3650	A
USGS	11251000	1931-12-30	1660	A
USGS	11251000	1931-12-31	1860	A
USGS	11251000	1932-01-01	2280	A
USGS	11251000	1932-01-02	1660	A
USGS	11251000	1932-01-03	1250	A
USGS	11251000	1932-01-04	1110	A
USGS	11251000	1932-01-05	1040	A
USGS	11251000	1932-01-06	975	A
USGS	11251000	1932-01-07	950	A
USGS	11251000	1932-01-08	920	A
USGS	11251000	1932-01-09	940	A
USGS	11251000	1932-01-10	990	A
USGS	11251000	1932-01-11	760	A
USGS	11251000	1932-01-12	1190	A
USGS	11251000	1932-01-13	1340	A
USGS	11251000	1932-01-14	1130	A
USGS	11251000	1932-01-15	1490	A
USGS	11251000	1932-01-16	1250	A
USGS	11251000	1932-01-17	960	A
USGS	11251000	1932-01-18	890	A
USGS	11251000	1932-01-19	1060	A
USGS	11251000	1932-01-20	1110	A
USGS	11251000	1932-01-21	1020	A
USGS	11251000	1932-01-22	920	A
USGS	11251000	1932-01-23	880	A
USGS	11251000	1932-01-24	830	A
USGS	11251000	1932-01-25	690	A
USGS	11251000	1932-01-26	800	A
USGS	11251000	1932-01-27	850	A
USGS	11251000	1932-01-28	760	A
USGS	11251000	1932-01-29	930	A
USGS	11251000	1932-01-30	760	A
USGS	11251000	1932-01-31	1170	A
USGS	11251000	1932-02-01	2180	A
USGS	11251000	1932-02-02	1710	A
USGS	11251000	1932-02-03	1370	A
USGS	11251000	1932-02-04	1180	A
USGS	11251000	1932-02-05	1290	A
USGS	11251000	1932-02-06	3370	A
USGS	11251000	1932-02-07	13400	A
USGS	11251000	1932-02-08	6920	A
USGS	11251000	1932-02-09	7910	A
USGS	11251000	1932-02-10	4260	A
USGS	11251000	1932-02-11	3140	A
USGS	11251000	1932-02-12	2700	A
USGS	11251000	1932-02-13	2330	A
USGS	11251000	1932-02-14	2100	A
USGS	11251000	1932-02-15	1920	A
USGS	11251000	1932-02-16	2020	A
USGS	11251000	1932-02-17	1740	A
USGS	11251000	1932-02-18	1690	A
USGS	11251000	1932-02-19	1630	A
USGS	11251000	1932-02-20	1540	A
USGS	11251000	1932-02-21	1460	A
USGS	11251000	1932-02-22	1480	A
USGS	11251000	1932-02-23	1550	A
USGS	11251000	1932-02-24	1650	A
USGS	11251000	1932-02-25	1620	A
USGS	11251000	1932-02-26	1800	A
USGS	11251000	1932-02-27	1900	A
USGS	11251000	1932-02-28	2000	A
USGS	11251000	1932-02-29	2050	A
USGS	11251000	1932-03-01	2180	A
USGS	11251000	1932-03-02	2100	A
USGS	11251000	1932-03-03	1990	A
USGS	11251000	1932-03-04	1900	A
USGS	11251000	1932-03-05	1670	A
USGS	11251000	1932-03-06	1580	A
USGS	11251000	1932-03-07	1940	A
USGS	11251000	1932-03-08	2060	A
USGS	11251000	1932-03-09	1940	A
USGS	11251000	1932-03-10	1840	A
USGS	11251000	1932-03-11	2030	A
USGS	11251000	1932-03-12	1960	A
USGS	11251000	1932-03-13	1920	A
USGS	11251000	1932-03-14	2070	A
USGS	11251000	1932-03-15	2780	A
USGS	11251000	1932-03-16	2470	A
USGS	11251000	1932-03-17	2070	A
USGS	11251000	1932-03-18	2080	A
USGS	11251000	1932-03-19	2270	A
USGS	11251000	1932-03-20	2840	A
USGS	11251000	1932-03-21	2520	A
USGS	11251000	1932-03-22	2320	A
USGS	11251000	1932-03-23	2480	A
USGS	11251000	1932-03-24	2600	A
USGS	11251000	1932-03-25	2800	A
USGS	11251000	1932-03-26	2820	A
USGS	11251000	1932-03-27	2860	A
USGS	11251000	1932-03-28	3160	A
USGS	11251000	1932-03-29	3140	A
USGS	11251000	1932-03-30	2780	A
USGS	11251000	1932-03-31	3020	A
USGS	11251000	1932-04-01	3660	A
USGS	11251000	1932-04-02	3850	A
USGS	11251000	1932-04-03	3260	A
USGS	11251000	1932-04-04	3140	A
USGS	11251000	1932-04-05	3380	A
USGS	11251000	1932-04-06	3020	A
USGS	11251000	1932-04-07	3020	A
USGS	11251000	1932-04-08	3140	A
USGS	11251000	1932-04-09	3260	A
USGS	11251000	1932-04-10	3380	A
USGS	11251000	1932-04-11	3900	A
USGS	11251000	1932-04-12	4210	A
USGS	11251000	1932-04-13	4370	A
USGS	11251000	1932-04-14	3760	A
USGS	11251000	1932-04-15	3900	A
USGS	11251000	1932-04-16	4540	A
USGS	11251000	1932-04-17	4370	A
USGS	11251000	1932-04-18	4540	A
USGS	11251000	1932-04-19	5090	A
USGS	11251000	1932-04-20	4720	A
USGS	11251000	1932-04-21	3760	A
USGS	11251000	1932-04-22	3260	A
USGS	11251000	1932-04-23	2910	A
USGS	11251000	1932-04-24	2510	A
USGS	11251000	1932-04-25	2600	A
USGS	11251000	1932-04-26	2600	A
USGS	11251000	1932-04-27	2510	A
USGS	11251000	1932-04-28	2330	A
USGS	11251000	1932-04-29	2180	A
USGS	11251000	1932-04-30	2570	A
USGS	11251000	1932-05-01	3020	A
USGS	11251000	1932-05-02	3500	A
USGS	11251000	1932-05-03	3760	A
USGS	11251000	1932-05-04	3500	A
USGS	11251000	1932-05-05	3070	A
USGS	11251000	1932-05-06	2910	A
USGS	11251000	1932-05-07	2910	A
USGS	11251000	1932-05-08	3260	A
USGS	11251000	1932-05-09	4050	A
USGS	11251000	1932-05-10	5090	A
USGS	11251000	1932-05-11	6340	A
USGS	11251000	1932-05-12	7470	A
USGS	11251000	1932-05-13	7470	A
USGS	11251000	1932-05-14	6780	A
USGS	11251000	1932-05-15	7240	A
USGS	11251000	1932-05-16	7940	A
USGS	11251000	1932-05-17	8900	A
USGS	11251000	1932-05-18	9400	A
USGS	11251000	1932-05-19	7470	A
USGS	11251000	1932-05-20	7700	A
USGS	11251000	1932-05-21	7940	A
USGS	11251000	1932-05-22	5910	A
USGS	11251000	1932-05-23	5290	A
USGS	11251000	1932-05-24	5910	A
USGS	11251000	1932-05-25	7240	A
USGS	11251000	1932-05-26	7940	A
USGS	11251000	1932-05-27	8420	A
USGS	11251000	1932-05-28	7940	A
USGS	11251000	1932-05-29	6120	A
USGS	11251000	1932-05-30	4540	A
USGS	11251000	1932-05-31	4370	A
USGS	11251000	1932-06-01	4210	A
USGS	11251000	1932-06-02	4900	A
USGS	11251000	1932-06-03	4900	A
USGS	11251000	1932-06-04	4900	A
USGS	11251000	1932-06-05	5910	A
USGS	11251000	1932-06-06	5910	A
USGS	11251000	1932-06-07	4900	A
USGS	11251000	1932-06-08	5290	A
USGS	11251000	1932-06-09	6340	A
USGS	11251000	1932-06-10	6560	A
USGS	11251000	1932-06-11	7240	A
USGS	11251000	1932-06-12	7470	A
USGS	11251000	1932-06-13	7240	A
USGS	11251000	1932-06-14	7700	A
USGS	11251000	1932-06-15	7470	A
USGS	11251000	1932-06-16	7240	A
USGS	11251000	1932-06-17	7240	A
USGS	11251000	1932-06-18	6560	A
USGS	11251000	1932-06-19	6780	A
USGS	11251000	1932-06-20	6340	A
USGS	11251000	1932-06-21	8660	A
USGS	11251000	1932-06-22	9400	A
USGS	11251000	1932-06-23	10400	A
USGS	11251000	1932-06-24	10400	A
USGS	11251000	1932-06-25	10400	A
USGS	11251000	1932-06-26	10400	A
USGS	11251000	1932-06-27	9900	A
USGS	11251000	1932-06-28	10200	A
USGS	11251000	1932-06-29	7940	A
USGS	11251000	1932-06-30	6780	A
USGS	11251000	1932-07-01	5910	A
USGS	11251000	1932-07-02	6120	A
USGS	11251000	1932-07-03	5910	A
USGS	11251000	1932-07-04	7470	A
USGS	11251000	1932-07-05	7240	A
USGS	11251000	1932-07-06	7240	A
USGS	11251000	1932-07-07	7470	A
USGS	11251000	1932-07-08	5630	A
USGS	11251000	1932-07-09	5310	A
USGS	11251000	1932-07-10	5070	A
USGS	11251000	1932-07-11	4810	A
USGS	11251000	1932-07-12	3840	A
USGS	11251000	1932-07-13	2660	A
USGS	11251000	1932-07-14	2580	A
USGS	11251000	1932-07-15	2850	A
USGS	11251000	1932-07-16	2890	A
USGS	11251000	1932-07-17	2250	A
USGS	11251000	1932-07-18	2500	A
USGS	11251000	1932-07-19	2540	A
USGS	11251000	1932-07-20	2560	A
USGS	11251000	1932-07-21	2440	A
USGS	11251000	1932-07-22	2240	A
USGS	11251000	1932-07-23	1860	A
USGS	11251000	1932-07-24	2010	A
USGS	11251000	1932-07-25	2280	A
USGS	11251000	1932-07-26	2280	A
USGS	11251000	1932-07-27	2050	A
USGS	11251000	1932-07-28	2020	A
USGS	11251000	1932-07-29	1920	A
USGS	11251000	1932-07-30	1870	A
USGS	11251000	1932-07-31	1540	A
USGS	11251000	1932-08-01	1740	A
USGS	11251000	1932-08-02	1560	A
USGS	11251000	1932-08-03	1650	A
USGS	11251000	1932-08-04	1500	A
USGS	11251000	1932-08-05	1400	A
USGS	11251000	1932-08-06	1500	A
USGS	11251000	1932-08-07	1460	A
USGS	11251000	1932-08-08	1180	A
USGS	11251000	1932-08-09	1540	A
USGS	11251000	1932-08-10	1530	A
USGS	11251000	1932-08-11	1510	A
USGS	11251000	1932-08-12	1400	A
USGS	11251000	1932-08-13	1340	A
USGS	11251000	1932-08-14	1190	A
USGS	11251000	1932-08-15	1210	A
USGS	11251000	1932-08-16	1360	A
USGS	11251000	1932-08-17	1400	A
USGS	11251000	1932-08-18	1440	A
USGS	11251000	1932-08-19	1490	A
USGS	11251000	1932-08-20	1280	A
USGS	11251000	1932-08-21	1400	A
USGS	11251000	1932-08-22	1530	A
USGS	11251000	1932-08-23	1710	A
USGS	11251000	1932-08-24	1630	A
USGS	11251000	1932-08-25	1600	A
USGS	11251000	1932-08-26	1510	A
USGS	11251000	1932-08-27	1510	A
USGS	11251000	1932-08-28	1570	A
USGS	11251000	1932-08-29	1610	A
USGS	11251000	1932-08-30	1550	A
USGS	11251000	1932-08-31	1330	A
USGS	11251000	1932-09-01	1340	A
USGS	11251000	1932-09-02	1450	A
USGS	11251000	1932-09-03	1280	A
USGS	11251000	1932-09-04	1130	A
USGS	11251000	1932-09-05	1140	A
USGS	11251000	1932-09-06	1170	A
USGS	11251000	1932-09-07	1420	A
USGS	11251000	1932-09-08	1220	A
USGS	11251000	1932-09-09	1260	A
USGS	11251000	1932-09-10	1280	A
USGS	11251000	1932-09-11	1120	A
USGS	11251000	1932-09-12	1110	A
USGS	11251000	1932-09-13	1370	A
USGS	11251000	1932-09-14	1260	A
USGS	11251000	1932-09-15	1250	A
USGS	11251000	1932-09-16	1260	A
USGS	11251000	1932-09-17	1050	A
USGS	11251000	1932-09-18	975	A
USGS	11251000	1932-09-19	865	A
USGS	11251000	1932-09-20	1200	A
USGS	11251000	1932-09-21	1150	A
USGS	11251000	1932-09-22	1040	A
USGS	11251000	1932-09-23	1120	A
USGS	11251000	1932-09-24	1040	A
USGS	11251000	1932-09-25	925	A
USGS	11251000	1932-09-26	990	A
USGS	11251000	1932-09-27	1100	A
USGS	11251000	1932-09-28	1080	A
USGS	11251000	1932-09-29	1030	A
USGS	11251000	1932-09-30	1050	A
USGS	11251000	1932-10-01	928	A
USGS	11251000	1932-10-02	905	A
USGS	11251000	1932-10-03	965	A
USGS	11251000	1932-10-04	1060	A
USGS	11251000	1932-10-05	1080	A
USGS	11251000	1932-10-06	1080	A
USGS	11251000	1932-10-07	1090	A
USGS	11251000	1932-10-08	1000	A
USGS	11251000	1932-10-09	902	A
USGS	11251000	1932-10-10	906	A
USGS	11251000	1932-10-11	1030	A
USGS	11251000	1932-10-12	1060	A
USGS	11251000	1932-10-13	1100	A
USGS	11251000	1932-10-14	1100	A
USGS	11251000	1932-10-15	1130	A
USGS	11251000	1932-10-16	1120	A
USGS	11251000	1932-10-17	981	A
USGS	11251000	1932-10-18	1150	A
USGS	11251000	1932-10-19	1260	A
USGS	11251000	1932-10-20	1130	A
USGS	11251000	1932-10-21	1190	A
USGS	11251000	1932-10-22	1190	A
USGS	11251000	1932-10-23	1160	A
USGS	11251000	1932-10-24	1090	A
USGS	11251000	1932-10-25	1140	A
USGS	11251000	1932-10-26	1160	A
USGS	11251000	1932-10-27	1180	A
USGS	11251000	1932-10-28	1340	A
USGS	11251000	1932-10-29	1170	A
USGS	11251000	1932-10-30	1080	A
USGS	11251000	1932-10-31	1120	A
USGS	11251000	1932-11-01	1140	A
USGS	11251000	1932-11-02	1100	A
USGS	11251000	1932-11-03	1070	A
USGS	11251000	1932-11-04	994	A
USGS	11251000	1932-11-05	996	A
USGS	11251000	1932-11-06	881	A
USGS	11251000	1932-11-07	717	A
USGS	11251000	1932-11-08	641	A
USGS	11251000	1932-11-09	656	A
USGS	11251000	1932-11-10	670	A
USGS	11251000	1932-11-11	638	A
USGS	11251000	1932-11-12	540	A
USGS	11251000	1932-11-13	619	A
USGS	11251000	1932-11-14	433	A
USGS	11251000	1932-11-15	659	A
USGS	11251000	1932-11-16	607	A
USGS	11251000	1932-11-17	604	A
USGS	11251000	1932-11-18	596	A
USGS	11251000	1932-11-19	576	A
USGS	11251000	1932-11-20	548	A
USGS	11251000	1932-11-21	420	A
USGS	11251000	1932-11-22	554	A
USGS	11251000	1932-11-23	512	A
USGS	11251000	1932-11-24	271	A
USGS	11251000	1932-11-25	170	A
USGS	11251000	1932-11-26	205	A
USGS	11251000	1932-11-27	250	A
USGS	11251000	1932-11-28	229	A
USGS	11251000	1932-11-29	367	A
USGS	11251000	1932-11-30	406	A
USGS	11251000	1932-12-01	503	A
USGS	11251000	1932-12-02	389	A
USGS	11251000	1932-12-03	387	A
USGS	11251000	1932-12-04	364	A
USGS	11251000	1932-12-05	216	A
USGS	11251000	1932-12-06	320	A
USGS	11251000	1932-12-07	370	A
USGS	11251000	1932-12-08	580	A
USGS	11251000	1932-12-09	600	A
USGS	11251000	1932-12-10	900	A
USGS	11251000	1932-12-11	780	A
USGS	11251000	1932-12-12	500	A
USGS	11251000	1932-12-13	650	A
USGS	11251000	1932-12-14	880	A
USGS	11251000	1932-12-15	940	A
USGS	11251000	1932-12-16	910	A
USGS	11251000	1932-12-17	826	A
USGS	11251000	1932-12-18	831	A
USGS	11251000	1932-12-19	800	A
USGS	11251000	1932-12-20	952	A
USGS	11251000	1932-12-21	714	A
USGS	11251000	1932-12-22	819	A
USGS	11251000	1932-12-23	958	A
USGS	11251000	1932-12-24	1020	A
USGS	11251000	1932-12-25	779	A
USGS	11251000	1932-12-26	489	A
USGS	11251000	1932-12-27	764	A
USGS	11251000	1932-12-28	886	A
USGS	11251000	1932-12-29	848	A
USGS	11251000	1932-12-30	846	A
USGS	11251000	1932-12-31	860	A
USGS	11251000	1933-01-01	814	A
USGS	11251000	1933-01-02	716	A
USGS	11251000	1933-01-03	778	A
USGS	11251000	1933-01-04	850	A
USGS	11251000	1933-01-05	904	A
USGS	11251000	1933-01-06	912	A
USGS	11251000	1933-01-07	881	A
USGS	11251000	1933-01-08	734	A
USGS	11251000	1933-01-09	498	A
USGS	11251000	1933-01-10	886	A
USGS	11251000	1933-01-11	833	A
USGS	11251000	1933-01-12	906	A
USGS	11251000	1933-01-13	902	A
USGS	11251000	1933-01-14	988	A
USGS	11251000	1933-01-15	786	A
USGS	11251000	1933-01-16	864	A
USGS	11251000	1933-01-17	918	A
USGS	11251000	1933-01-18	902	A
USGS	11251000	1933-01-19	1230	A
USGS	11251000	1933-01-20	1060	A
USGS	11251000	1933-01-21	886	A
USGS	11251000	1933-01-22	894	A
USGS	11251000	1933-01-23	951	A
USGS	11251000	1933-01-24	1050	A
USGS	11251000	1933-01-25	1100	A
USGS	11251000	1933-01-26	1090	A
USGS	11251000	1933-01-27	1000	A
USGS	11251000	1933-01-28	1080	A
USGS	11251000	1933-01-29	1250	A
USGS	11251000	1933-01-30	1160	A
USGS	11251000	1933-01-31	1010	A
USGS	11251000	1933-02-01	990	A
USGS	11251000	1933-02-02	938	A
USGS	11251000	1933-02-03	952	A
USGS	11251000	1933-02-04	901	A
USGS	11251000	1933-02-05	860	A
USGS	11251000	1933-02-06	810	A
USGS	11251000	1933-02-07	978	A
USGS	11251000	1933-02-08	996	A
USGS	11251000	1933-02-09	904	A
USGS	11251000	1933-02-10	855	A
USGS	11251000	1933-02-11	864	A
USGS	11251000	1933-02-12	964	A
USGS	11251000	1933-02-13	1020	A
USGS	11251000	1933-02-14	1040	A
USGS	11251000	1933-02-15	1050	A
USGS	11251000	1933-02-16	1030	A
USGS	11251000	1933-02-17	1070	A
USGS	11251000	1933-02-18	1080	A
USGS	11251000	1933-02-19	954	A
USGS	11251000	1933-02-20	1000	A
USGS	11251000	1933-02-21	1060	A
USGS	11251000	1933-02-22	1140	A
USGS	11251000	1933-02-23	1080	A
USGS	11251000	1933-02-24	1150	A
USGS	11251000	1933-02-25	1050	A
USGS	11251000	1933-02-26	1000	A
USGS	11251000	1933-02-27	1030	A
USGS	11251000	1933-02-28	1140	A
USGS	11251000	1933-03-01	1300	A
USGS	11251000	1933-03-02	1410	A
USGS	11251000	1933-03-03	1370	A
USGS	11251000	1933-03-04	1370	A
USGS	11251000	1933-03-05	1300	A
USGS	11251000	1933-03-06	1290	A
USGS	11251000	1933-03-07	1490	A
USGS	11251000	1933-03-08	1410	A
USGS	11251000	1933-03-09	1260	A
USGS	11251000	1933-03-10	1360	A
USGS	11251000	1933-03-11	1280	A
USGS	11251000	1933-03-12	1430	A
USGS	11251000	1933-03-13	1820	A
USGS	11251000	1933-03-14	1400	A
USGS	11251000	1933-03-15	1350	A
USGS	11251000	1933-03-16	1320	A
USGS	11251000	1933-03-17	1930	A
USGS	11251000	1933-03-18	1520	A
USGS	11251000	1933-03-19	1280	A
USGS	11251000	1933-03-20	1390	A
USGS	11251000	1933-03-21	1520	A
USGS	11251000	1933-03-22	1630	A
USGS	11251000	1933-03-23	1520	A
USGS	11251000	1933-03-24	1410	A
USGS	11251000	1933-03-25	1420	A
USGS	11251000	1933-03-26	1330	A
USGS	11251000	1933-03-27	1180	A
USGS	11251000	1933-03-28	1330	A
USGS	11251000	1933-03-29	1650	A
USGS	11251000	1933-03-30	1590	A
USGS	11251000	1933-03-31	1490	A
USGS	11251000	1933-04-01	1640	A
USGS	11251000	1933-04-02	1890	A
USGS	11251000	1933-04-03	2040	A
USGS	11251000	1933-04-04	2760	A
USGS	11251000	1933-04-05	3260	A
USGS	11251000	1933-04-06	3000	A
USGS	11251000	1933-04-07	2580	A
USGS	11251000	1933-04-08	2330	A
USGS	11251000	1933-04-09	2210	A
USGS	11251000	1933-04-10	2060	A
USGS	11251000	1933-04-11	2000	A
USGS	11251000	1933-04-12	2000	A
USGS	11251000	1933-04-13	2120	A
USGS	11251000	1933-04-14	2180	A
USGS	11251000	1933-04-15	2760	A
USGS	11251000	1933-04-16	3120	A
USGS	11251000	1933-04-17	2640	A
USGS	11251000	1933-04-18	2200	A
USGS	11251000	1933-04-19	2120	A
USGS	11251000	1933-04-20	2000	A
USGS	11251000	1933-04-21	2000	A
USGS	11251000	1933-04-22	2000	A
USGS	11251000	1933-04-23	2180	A
USGS	11251000	1933-04-24	2160	A
USGS	11251000	1933-04-25	2000	A
USGS	11251000	1933-04-26	2180	A
USGS	11251000	1933-04-27	2100	A
USGS	11251000	1933-04-28	2380	A
USGS	11251000	1933-04-29	2720	A
USGS	11251000	1933-04-30	2700	A
USGS	11251000	1933-05-01	2080	A
USGS	11251000	1933-05-02	2000	A
USGS	11251000	1933-05-03	2200	A
USGS	11251000	1933-05-04	2000	A
USGS	11251000	1933-05-05	2000	A
USGS	11251000	1933-05-06	2000	A
USGS	11251000	1933-05-07	1550	A
USGS	11251000	1933-05-08	2000	A
USGS	11251000	1933-05-09	1800	A
USGS	11251000	1933-05-10	1920	A
USGS	11251000	1933-05-11	1760	A
USGS	11251000	1933-05-12	1840	A
